Date,News,Polarity
28 10 2015,Court unhappy with delay in Musharraf’s treason trial,-1
28 10 2015,New police force for capital,-1
28 10 2015,Seven ANF officials booked for ‘torture’,-1
28 10 2015,‘Policy needed to ensure refugees’ return to Afghanistan’,-1
28 10 2015,CDA to revisit city’s building codes,-1
28 10 2015,Bank officer remanded in NAB custody,-1
28 10 2015,"Rescue, relief work yet to begin in remote Malakand areas",-1
28 10 2015,Quake leaves 813 schools damaged in nine KP districts,-1
28 10 2015,Girl dies under mysterious circumstances in Lahore,-1
28 10 2015,"Zain murder case: Kanju, his guards acquitted",-1
28 10 2015,Plea for inserting ‘eligibility clause’ in LG law rejected,-1
28 10 2015,Govt word on GPO building cuts no ice with stakeholders,-1
28 10 2015,PRA Act amended to remove ‘certain lacunae’,-1
28 10 2015,A unique ‘selection’ before election,-1
28 10 2015,Arrest warrant issued against London-based MQM leader Anwar,-1
28 10 2015,"Breast cancer kills 40,000 women in Pakistan every year: experts",-1
28 10 2015,No trust in NAP after Muharram attacks: MWM,-1
28 10 2015,"‘Facilitator’ in Imran Farooq murder probe detained for another 90 days, SHC told",-1
28 10 2015,‘Evidence related to Baldia factory fire cause won’t weaken case’,-1
28 10 2015,Aftershocks jolt Naal area in Khuzdar,-1
28 10 2015,Only deserving candidates should go to parliament: SC,-1
28 10 2015,PIA offers free transportation of relief goods,-1
28 10 2015,ECP orders action over manhandling of returning officer,-1
28 10 2015,Iran’s top security official due today,-1
28 10 2015,NDMA says 17 districts are ‘extremely vulnerable’,-1
28 10 2015,Talks with India should be held only on Kashmir issue: JI chief,-1
28 10 2015,Govt criticised for keeping NDMC dormant,-1
28 10 2015,Unicef cautions against risks faced by quake-hit children,-1
28 10 2015,Footprints: PML-N house divided,-1
28 10 2015,Call for improvements in blasphemy law not objectionable: SC,-1
28 10 2015,Quake survivors endure crippling cold in the open,-1
28 10 2015,"NDMA chief warns of more aftershocks, landslides",-1
02 11 2015,"Pemra bars media houses from covering JuD, other proscribed outfits",0
02 11 2015,Nisar Khuhro takes notice after journalists manhandled at KU,0
02 11 2015,"The Yalghaar shoot continues, shifts base to Angoori",0
02 11 2015,5 questions with Shahzad Noor — this super-hot model hates being made to wait,0
02 11 2015,SJC dismisses PTI petition against election commission officials,0
02 11 2015,"Driving licence applicants face hardships in Karachi, grace period extended",0
02 11 2015,Siachen: Did Anwar Maqsood's latest script leave us dewy-eyed?,0
02 11 2015,ATC orders arrest of 17 accused in PTV attack case,0
02 11 2015,Nawaz vows to ensure fast-track payment to quake affectees,0
02 11 2015,Mortar shells from Afghanistan land in Kurram Agency,0
02 11 2015,Contract killers to be arrested in next phase of Karachi operation,0
02 11 2015,LG polls: Initial trends take root,0
02 11 2015,Last Pakistani newsman returns from India,0
02 11 2015,"1,134 return unopposed in Sindh LG polls to be held on 19th",0
02 11 2015,Four decomposed bodies found in Gadap,0
02 11 2015,Karachi traffic police may jail drivers without licence from today,0
02 11 2015,PTI seeks military justice in worker’s killing,0
02 11 2015,‘Q’ could have done better  in Gujrat tehsil,0
02 11 2015,PTI’s winning candidate succumbs to injuries,0
02 11 2015,Business Express revenue goes down,0
02 11 2015,LG polls: Minnows sail through choppy waters,0
02 11 2015,LG polls: Post-victory rallies banned in phase-II,0
02 11 2015,Will local councils in Punjab be playing second fiddle to govt?,0
02 11 2015,Three PML-N men hurt in firing by PTI activists,0
02 11 2015,"Orange Line may hinder view of Chauburji, Shalamar",0
02 11 2015,PMDC scandal: Disillusioned with the Hippocratic Oath?,0
02 11 2015,Cleric arrested for violating entry ban in Rawalpindi,0
02 11 2015,Steps underway to end blame game over dengue cases,0
02 11 2015,Capital admin sitting on land record computerisation,0
02 11 2015,ECP unable to contact 30 parties,0
02 11 2015,Indian music wizard Mehta slams culture of hatred against Pakistan,0
02 11 2015,Foreign NGO stops healthcare after KP govt withholds its contribution,0
02 11 2015,World Heritage sites developed cracks in Oct 26 quake,0
02 11 2015,Veteran nationalist Afzal Khan Lala dies,0
02 11 2015,Journalists under threat,0
02 11 2015,Govt's strategic media cell spreads its wings,0
02 11 2015,Senate to take up bill today on curtailing NAB’s powers,0
02 11 2015,Four held for poaching markhor,0
02 11 2015,"Fafen observes ‘irregularities, illegalities’ in local polls",0
02 11 2015,"PPP ‘alive and kicking’, claims Zardari",0
02 11 2015,Saudi prince gets permit to export 10 globally protected falcons,0
13 11 2015,Weekend grub: This paratha place is a hit with Isloo's foodies,0
13 11 2015,Afghan peace process best course of action in Pakistan's view: Aziz,0
13 11 2015,"Did MNAs improve education in their constituencies? Barely, says new study",0
13 11 2015,COAS expresses confidence in Pakistan's nuclear security,0
13 11 2015,Bilawal too young to understand politics: Imran Khan,0
13 11 2015,Nine young artists explore personal space in 'Origins',0
13 11 2015,Insta stalk: stars celerbate Diwali & local designers gear up for bridal season,0
13 11 2015,Security beefed up as Lal Masjid cleric launches fresh movement in Islamabad,0
13 11 2015,39 organisations on privatisation list: Minister tells Senate,0
13 11 2015,"Shaheen Air crash landing: Pilot was under the influence of alcohol, report finds",0
13 11 2015,Revealed: Sajal Aly and Feroze Khan's debut film will be called Zindagi Kitni Haseen Hai,0
13 11 2015,Grenade attack in Lyari injures at least six,0
13 11 2015,Humayun Saeed will be back on TV with Dillagi,0
13 11 2015,Various road projects connecting Pakistan with Tajikistan approved,0
13 11 2015,Opposition leader criticises 'Punjab-centric' CPEC projects,0
13 11 2015,These tough women show the world the 'soft' side of Pakistan,0
13 11 2015,Islamabad restaurant Table No 5 forced to retract misogynistic menu,0
13 11 2015,"Footprints: For quake victims in Chitral, it is a race against time",0
13 11 2015,'Lack of self-respect is holding back Pakistan's economic development',0
13 11 2015,Centre yet to compensate KP earthquake victims,0
13 11 2015,Interesting case of disunity over uniform in a govt school,0
13 11 2015,"Daraza killing suspects held, judicial probe sought, says CM",0
13 11 2015,"Judges get training about minority, women and blasphemy cases",0
13 11 2015,"EPA approves K-IV plan, asks water board to upgrade supply system",0
13 11 2015,Court seeks appointment of prosecutor in Safoora bus carnage case,0
13 11 2015,Study finds violence against healthcare providers rising,0
13 11 2015,Rangers insist Karachi operation hasn’t slowed down,0
13 11 2015,Man held for attacking polio team,0
13 11 2015,BISP card: FIA captures swindlers in Okara,0
13 11 2015,‘PHA charged PML-N peanut for poll ads’,0
13 11 2015,Orange Line blasted for being ‘anti-heritage’,0
13 11 2015,Structure collapse disasters: Uncalled for delay in dedicated units,0
13 11 2015,Lahore Disneyland-like facility to cost Rs36 billion,0
13 11 2015,Draft of women protection bill approved,0
13 11 2015,"CDA asks ministry to help vacate FIA, IGP offices",0
13 11 2015,‘National Savings handed over to minister’s handpicked officer’,0
13 11 2015,Parliament Watch: Ups and downs in civil-military relations rock democratic boat,0
13 11 2015,NP leader killed in road accident,0
13 11 2015,Religious leaders criticise PM for calling Pakistan ‘liberal’,0
13 11 2015,SC asks govt to explain Captain Azeem’s appointment,0
13 11 2015,Pakistan’s future depends on democracy: minister,0
13 11 2015,High rate of bails in corruption cases irks Nisar,0
13 11 2015,Traders organise rally in support of UAE leaders,0
13 11 2015,"Army’s statement not a warning, says Fazl",0
13 11 2015,Pakistan not holding N-talks with US,0
13 11 2015,Senators accuse establishment of sabotaging reforms in Fata,0
13 11 2015,Imran Khan vows to protect Hindu citizens,0
13 11 2015,Judge finds govt’s posture on bustard baffling,0
13 11 2015,SJC warns media against reporting on its sessions,0
13 11 2015,"In case of threat, opposition to stand by govt: Aitzaz",0
13 11 2015,IMB notes improvement in Pakistan’s efforts against polio,0
13 11 2015,China vows support for CPEC security,0
21 11 2015,"Dengue cases soar past 4,500 in Rawalpindi, govt helpless",0
21 11 2015,"Iranian forces fire mortar shells into Pakistani territory, no casualties",0
21 11 2015,Selfie of the week: Hamza Ali Abbasi & Osman Khalid Butt go monochrome,0
21 11 2015,Upcoming film Dance Kahani flips the lid on Pakistan's hip-hop subculture,0
21 11 2015,PM inaugurates Khanewal-Multan section of motorway,0
21 11 2015,Ranbir Kapoor and Deepika Padukone reach Pakistan... through a video link!,0
21 11 2015,"Ahmadi place of worship set ablaze in Jhelum, riots erupt after blasphemy allegations",0
21 11 2015,Atif Aslam gets back to his roots with a new video for Ho Mann Jahaan,0
21 11 2015,Put house in order to keep Daesh away: Lal Masjid's Aziz,0
21 11 2015,Senior PPP leader Makhdoom Amin Fahim laid to rest,0
21 11 2015,"Enough PhD’s, thank you",0
21 11 2015,Karachi: City of lights that was,0
21 11 2015,PA session adjourned again for lack of quorum,0
21 11 2015,Asfandyar refuses to attend briefings on CPEC,0
21 11 2015,Local govts to get power in summer 2016,0
21 11 2015,"Despite claims, govt has failed to enroll out-of-school children",0
21 11 2015,"IDPs, health workers not being tracked: NHS",0
21 11 2015,6pc polling agents found stamping ballot papers,0
21 11 2015,3 PIA employees sacked,0
21 11 2015,New JIT to reopen Musharraf treason case,0
21 11 2015,Tariq Fazal new CADD minister,0
21 11 2015,Teenage orphan girl raped in Darul Itfal,0
21 11 2015,"Tigers in election campaign: LG secy, wildlife dept directed to implement code of conduct",0
21 11 2015,Admirers reminisce about ‘Faiz’ of a literary giant,0
21 11 2015,"4,600 votes shifted without voters’ consent in NA-122: Sarwar",0
21 11 2015,Sikh pilgrims from India arrive in Lahore,0
21 11 2015,"Sundar factory collapse Inquiry team holds senior officials, contractor responsible",0
21 11 2015,Sit-in staged for review of Mumtaz Qadri’s conviction in Karachi,0
21 11 2015,‘It will be difficult for BJP to come to power again’,0
21 11 2015,Fresh polling in 12 Badin UCs sought,0
21 11 2015,PPP arch-rivals get drubbing in LG polls,0
21 11 2015,"Corps commander, CM discuss NAP meeting agenda, polls security",0
21 11 2015,ADB approves $1.4bn for energy sector,0
21 11 2015,Dr Malik says he will accept PML-N’s decision on change of govt,0
21 11 2015,UN chief urged to convene special session to discuss Daesh threat,0
21 11 2015,Balochistan Assembly seeks facilities for traders,0
21 11 2015,Japanese grant for NGO headed by Adviser Fatemi’s wife raises eyebrows,0
21 11 2015,Pakistan to follow chemical weapons convention,0
21 11 2015,Pak-Russia IGC meeting ends with accords to settle trade disputes,0
21 11 2015,Despite its concerns PPP accepts Badin results,0
21 11 2015,"No strain in civil-military relations, asserts Nisar",0
21 11 2015,"‘Operation should have started yesterday’, says army chief",0
21 11 2015,Two policemen shot dead,0
21 11 2015,"No proposal under study to give India MFN status, NA told",0
21 11 2015,Analysis: Militancy’s charitable face,0
21 11 2015,PPP keeps up winning streak in Sindh,0
21 11 2015,PML-N grabs nearly half of Punjab seats,0
21 11 2015,US keen on joint role for Afghan reconciliation,0
03 12 2015,Ganj Bakhsh faiz-i-alam: Data Sahib’s Urs celebrations,0
03 12 2015,NA-154 by-polls: LHC cancels PML-N candidate's nomination papers,0
03 12 2015,"Pakistan ready to host next round of Afghan peace talks, says Lodhi",0
03 12 2015,Lahore High Court: Petitioner asks British queen to return Koh-i-Noor diamond,0
03 12 2015,Vaccine refusal: another polio case surfaces in Quetta,0
03 12 2015,Ranveer Singh & Ayushmann Khurrana made the funniest Dubsmash for Arjun Kapoor,0
03 12 2015,"Modi, Nawaz cowards for holding secret meeting in Nepal: Imran",0
03 12 2015,"California killing: Female assailant was from Pakistan, CAIR claims",0
03 12 2015,Reham Khan returns to Pakistan 'to fulfill responsibility to media',0
03 12 2015,From ramp to red carpet: here's what fashionistas wore hot off the runway at FPW,0
03 12 2015,"More than 2,300 Pakistanis serving jail sentences in Saudi Arabia: FO",0
03 12 2015,"Pak, India rubbish Nawaz-Modi 'secret meeting' reports",0
03 12 2015,I can see Pakistan rise once more,0
03 12 2015,Two TTP men killed in Lyari gun battle: Rangers,0
03 12 2015,"Fashion, feminism and futility",0
03 12 2015,30 deportees from Greece sent back after being held at Islamabad airport,0
03 12 2015,Worried? Put your anxieties in a pickle!,0
03 12 2015,Security forces defuse two IEDs in Mohmand,0
03 12 2015,PPP rejects govt decision to impose Rs40bn taxes,0
03 12 2015,PhD degree holders to teach primary students if JI comes to power: Siraj,0
03 12 2015,Khattak woos Malaysians for investment in KP,0
03 12 2015,Vintage car rally reaches Peshawar tomorrow,0
03 12 2015,CSS aspirant death: Victim’s family blames media for its woes,0
03 12 2015,"‘Local admin, police helping PML-N candidates win support’",0
03 12 2015,UC chairman-elect booked,0
03 12 2015,"Spurious math, dubious claims over Islamabad LG poll results",0
03 12 2015,"PTI, PML-N begin wooing independents",0
03 12 2015,"PTI, PPP fail to take advantage of divisions in PML-N",0
03 12 2015,"District council polls: Four-party alliance dares PML-N, PTI",0
03 12 2015,IPR ‘fact sheet on mini-budget’,0
03 12 2015,PTI ‘white paper’ focuses on education,0
03 12 2015,Fog: two flights diverted to other airports,0
03 12 2015,Violence over KU boys-girls cricket match: no headway in probe,0
03 12 2015,Another two children confirmed with polio in three days in Karachi,0
03 12 2015,"Protesting CMC students held, made to take paper at police station",0
03 12 2015,Agencies must adhere to terms of Karachi operation: Khuhro,0
03 12 2015,Taliban section claims Mansour injured in internal firefight,0
03 12 2015,"Mark Siegel to be available on video link, court told",0
03 12 2015,Circuit bench of BHC set up in Turbat,0
03 12 2015,Rising import of military equipment may disturb balance of power: president,0
03 12 2015,Wapda blames late approval of revised plan for hydel project delay,0
03 12 2015,Senator submits bill for Ogra revamp,0
03 12 2015,‘BISP aims at empowerment of women’,0
03 12 2015,SC asked to stop re-allotment of land in Sindh,0
03 12 2015,PSDP spending up by 82pc in five months,0
03 12 2015,"US urges India, Pakistan to resume talks",0
03 12 2015,ECP partially restores PM’s Kissan Package,0
03 12 2015,8 drown as vehicle falls into river,0
03 12 2015,Imran criticises Sharif for his ‘secret’ talks with Indian PM,0
03 12 2015,NAB appeals to IHC against Zardari’s acquittal,0
